fb_tx_id	mean_conservation
FBtr0079314	0.537298913
FBtr0079315	0.250717798
FBtr0079319	0.44721195
FBtr0079320	0.420435005
FBtr0079321	0.747693435
FBtr0079322	0.647014689
FBtr0079323	0.370579253
FBtr0079324	0.514893033
FBtr0079325	0.154117798
FBtr0079326	0.477732646
FBtr0079327	0.494619807
FBtr0079330	0.3992
FBtr0079332	0.704747712
FBtr0079333	0.722357005
FBtr0079334	0.528589573
FBtr0079335	0.539138257
FBtr0079336	0.524661444
FBtr0079337	0.590326053
FBtr0079339	0.500566814
FBtr0079341	0.503489658
FBtr0079342	0.519972956
FBtr0079343	0.637685885
FBtr0079344	0.525949527
FBtr0079345	0.611669859
FBtr0079346	0.580924627
FBtr0079347	0.570145603
FBtr0079348	0.547369229
FBtr0079349	0.77656926
FBtr0079350	0.631698807
FBtr0079351	0.672060337
FBtr0079352	0.701859195
FBtr0079354	0.525591262
FBtr0079355	0.758603241
FBtr0079356	0.602483237
FBtr0079357	0.406620555
FBtr0079359	0.415709857
FBtr0079360	0.419511443
FBtr0079361	0.424496198
FBtr0079362	0.555946083
FBtr0079363	0.47568007
FBtr0079364	0.716066815
FBtr0079365	0.599516293
FBtr0079366	0.708109677
FBtr0079367	0.595541091
FBtr0079368	0.641698113
FBtr0079369	0.835638373
FBtr0079370	0.695083237
FBtr0079371	0.66599392
FBtr0079372	0.532991518
FBtr0079373	0.480673906
FBtr0079377	0.486290368
FBtr0079379	0.460354331
FBtr0079381	0.373443088
FBtr0079382	0.385680538
FBtr0079384	0.432398098
FBtr0079388	0.601183081
FBtr0079389	0.590668375
FBtr0079401	0.461751925
FBtr0079402	0.6239666
FBtr0079403	0.728024896
FBtr0079405	0.630360546
FBtr0079413	0.813932178
FBtr0079414	0.40244525
FBtr0079416	0.415728225
FBtr0079418	0.526504502
FBtr0079419	0.458974693
FBtr0079423	0.333738859
FBtr0079424	0.25162118
FBtr0079425	0.087825293
FBtr0079426	0.524629559
FBtr0079429	0.51294771
FBtr0079430	0.512376771
FBtr0079431	0.534375771
FBtr0079432	0.644062054
FBtr0079436	0.708822068
FBtr0079437	0.690919064
FBtr0079438	0.757040084
FBtr0079439	0.480718692
FBtr0079441	0.549301939
FBtr0079442	0.083542014
FBtr0079443	0.492883185
FBtr0079444	0.545193995
FBtr0079445	0.582358955
FBtr0079446	0.395841219
FBtr0079447	0.446653485
FBtr0079449	0.500417241
FBtr0079451	0.228780347
FBtr0079455	0.44830087
FBtr0079458	0.498377122
FBtr0079459	0.526380609
FBtr0079460	0.510877068
FBtr0079461	0.525803221
FBtr0079462	0.551067797
FBtr0079463	0.675507383
FBtr0079464	0.437828144
FBtr0079466	0.512055574
FBtr0079467	0.407320282
FBtr0079468	0.458436076
FBtr0079469	0.577339172
FBtr0079470	0.123317021
FBtr0079471	0.442527117
FBtr0079472	0.509375322
FBtr0079473	0.421373468
FBtr0079474	0.41836899
FBtr0079475	0.47008677
FBtr0079476	0.501743599
FBtr0079477	0.449069066
FBtr0079478	0.340669432
FBtr0079479	0.336701679
FBtr0079481	0.460695489
FBtr0079482	0.417485164
FBtr0079483	0.472391949
FBtr0079484	0.643995146
FBtr0079485	0.346827082
FBtr0079486	0.631627348
FBtr0079487	0.277856
FBtr0079488	0.673470221
FBtr0079489	0.284984615
FBtr0079490	0.614692885
FBtr0079491	0.70898079
FBtr0079492	0.513957745
FBtr0079493	0.445586606
FBtr0079494	0.418839785
FBtr0079495	0.652354931
FBtr0079496	0.449950466
FBtr0079499	0.764956223
FBtr0079500	0.626276488
FBtr0079501	0.423291468
FBtr0079503	0.40021127
FBtr0079507	0.359429627
FBtr0079510	0.299516945
FBtr0079515	0.49088254
FBtr0079516	0.559603796
FBtr0079523	0.583384172
FBtr0079525	0.512827503
FBtr0079526	0.510659847
FBtr0079531	0.556614105
FBtr0079532	0.530386272
FBtr0079533	0.230170389
FBtr0079534	0.214079344
FBtr0079535	0.525791001
FBtr0079536	0.530678755
FBtr0079537	0.530960815
FBtr0079538	0.530562998
FBtr0079539	0.527936307
FBtr0079540	0.509459948
FBtr0079541	0.700040531
FBtr0079542	0.608162239
FBtr0079543	0.655692082
FBtr0079544	0.675662488
FBtr0079545	0.770277871
FBtr0079546	0.579957143
FBtr0079549	0.337933481
FBtr0079550	0.363816322
FBtr0079551	0.300396801
FBtr0079557	0.107875287
FBtr0079559	0.574834411
FBtr0079560	0.691257085
FBtr0079561	0.560854029
FBtr0079562	0.435456579
FBtr0079563	0.532645038
FBtr0079564	0.551272534
FBtr0079565	0.783972806
FBtr0079566	0.460235608
FBtr0079568	0.479403086
FBtr0079570	0.445649303
FBtr0079571	0.471787976
FBtr0079575	0.381038069
FBtr0079576	0.446550962
FBtr0079577	0.101709986
FBtr0079581	0.615542915
FBtr0079586	0.596182603
FBtr0079587	0.640197059
FBtr0079589	0.571578887
FBtr0079590	0.429268581
FBtr0079593	0.493698396
FBtr0079594	0.355199595
FBtr0079595	0.669908176
FBtr0079597	0.647230493
FBtr0079598	0.625816609
FBtr0079599	0.770502932
FBtr0079600	0.47052129
FBtr0079601	0.404257829
FBtr0079602	0.290738453
FBtr0079603	0.304710404
FBtr0079604	0.330252255
FBtr0079605	0.299258314
FBtr0079606	0.3864237
FBtr0079607	0.179460147
FBtr0079608	0.447089618
FBtr0079609	0.465002009
FBtr0079612	0.522098485
FBtr0079613	0.733183033
FBtr0079614	0.560649604
FBtr0079615	0.484424607
FBtr0079616	0.450543575
FBtr0079617	0.452659026
FBtr0079618	0.488464587
FBtr0079620	0.448255981
FBtr0079621	0.461233318
FBtr0079624	0.144531363
FBtr0079625	0.387467417
FBtr0079629	0.390904337
FBtr0079631	0.65441258
FBtr0079632	0.489888603
FBtr0079633	0.5075625
FBtr0079635	0.375001336
FBtr0079637	0.519459297
FBtr0079638	0.721492205
FBtr0079640	0.5358272
FBtr0079641	0.454603143
FBtr0079642	0.555146402
FBtr0079646	0.583841346
FBtr0079648	0.427058855
FBtr0079649	0.560161052
FBtr0079650	0.86785124
FBtr0079651	0.520906143
FBtr0079652	0.224478043
FBtr0079653	0.517808736
FBtr0079657	0.622535259
FBtr0079659	0.946082474
FBtr0079660	0.192734242
FBtr0079661	0.474572659
FBtr0079662	0.152463271
FBtr0079663	0.798771358
FBtr0079664	0.516651128
FBtr0079665	0.512519092
FBtr0079666	0.563562915
FBtr0079667	0.516431711
FBtr0079673	0.119506534
FBtr0079674	0.471817336
FBtr0079676	0.045197297
FBtr0079681	0.235827586
FBtr0079682	0.577635542
FBtr0079683	0.518046999
FBtr0079684	0.262955926
FBtr0079685	0.555556911
FBtr0079686	0.339082608
FBtr0079688	0.504763857
FBtr0079691	0.414538719
FBtr0079695	0.586780901
FBtr0079696	0.727197452
FBtr0079697	0.545404082
FBtr0079698	0.445367001
FBtr0079699	0.385690947
FBtr0079701	0.6270475
FBtr0079703	0.172472308
FBtr0079704	0.629323571
FBtr0079707	0.547435391
FBtr0079708	0.499986072
FBtr0079710	0.442682713
FBtr0079711	0.467520922
FBtr0079712	0.554222161
FBtr0079713	0.286104167
FBtr0079714	0.281330827
FBtr0079715	0.066229798
FBtr0079716	0.030812256
FBtr0079719	0.696365019
FBtr0079720	0.615067155
FBtr0079721	0.806198972
FBtr0079722	0.823638413
FBtr0079723	0.565628858
FBtr0079724	0.773634468
FBtr0079725	0.26600483
FBtr0079726	0.288951671
FBtr0079727	0.289436416
FBtr0079730	0.791199513
FBtr0079731	0.740355805
FBtr0079732	0.160214365
FBtr0079733	0.750034849
FBtr0079734	0.152125
FBtr0079735	0.279062681
FBtr0079736	0.109406514
FBtr0079737	0.07988642
FBtr0079738	0.382611957
FBtr0079741	0.645037037
FBtr0079742	0.546866465
FBtr0079744	0.5619773
FBtr0079745	0.333961372
FBtr0079746	0.337383885
FBtr0079747	0.456562965
FBtr0079748	0.625134757
FBtr0079749	0.621501084
FBtr0079750	0.547038596
FBtr0079751	0.522724559
FBtr0079753	0.579807155
FBtr0079754	0.392
FBtr0079755	0.482950785
FBtr0079756	0.478309075
FBtr0079757	0.34791954
FBtr0079758	0.158130477
FBtr0079759	0.232968073
FBtr0079760	0.334886305
FBtr0079761	0.45087515
FBtr0079762	0.318221402
FBtr0079763	0.508458511
FBtr0079765	0.217333765
FBtr0079766	0.394644699
FBtr0079767	0.229195853
FBtr0079768	0.241444507
FBtr0079770	0.647057065
FBtr0079771	0.479504568
FBtr0079773	0.539056208
FBtr0079774	0.56363894
FBtr0079776	0.398718564
FBtr0079778	0.384704712
FBtr0079779	0.723429174
FBtr0079780	0.753775477
FBtr0079781	0.594392106
FBtr0079782	0.407387127
FBtr0079783	0.36230314
FBtr0079784	0.363554056
FBtr0079786	0.181437681
FBtr0079787	0.369899697
FBtr0079788	0.376759649
FBtr0079790	0.514949825
FBtr0079791	0.538461119
FBtr0079795	0.417227644
FBtr0079796	0.408730673
FBtr0079799	0.43373251
FBtr0079800	0.479123833
FBtr0079802	0.612281341
FBtr0079803	0.160831325
FBtr0079805	0.183024668
FBtr0079806	0.442777937
FBtr0079807	0.44004
FBtr0079808	0.694349385
FBtr0079809	0.622601727
FBtr0079810	0.597463989
FBtr0079811	0.309595839
FBtr0079813	0.430901024
FBtr0079816	0.059487805
FBtr0079817	0.557945355
FBtr0079819	0.384499476
FBtr0079821	0.410317755
FBtr0079822	0.458774033
FBtr0079825	0.459023447
FBtr0079827	0.458847154
FBtr0079828	0.698668549
FBtr0079829	0.022846561
FBtr0079830	0.520331971
FBtr0079831	0.652507042
FBtr0079832	0.421241135
FBtr0079834	0.510609225
FBtr0079835	0.501931557
FBtr0079836	0.38505571
FBtr0079837	0.490062967
FBtr0079839	0.35085335
FBtr0079840	0.395221336
FBtr0079841	0.302964313
FBtr0079842	0.311252949
FBtr0079846	0.724223455
FBtr0079847	0.472596483
FBtr0079848	0.770096555
FBtr0079849	0.428449682
FBtr0079851	0.478120886
FBtr0079853	0.260309353
FBtr0079855	0.619960222
FBtr0079856	0.192601476
FBtr0079857	0.76248893
FBtr0079858	0.761763841
FBtr0079860	0.532861962
FBtr0079861	0.537781445
FBtr0079862	0.659396365
FBtr0079863	0.634400596
FBtr0079864	0.660635036
FBtr0079865	0.645333168
FBtr0079866	0.713250752
FBtr0079867	0.433241317
FBtr0079868	0.800325185
FBtr0079869	0.566250818
FBtr0079870	0.613324859
FBtr0079872	0.651274481
FBtr0079874	0.709330097
FBtr0079875	0.733244142
FBtr0079876	0.66807876
FBtr0079877	0.556018692
FBtr0079878	0.338362308
FBtr0079879	0.475126984
FBtr0079883	0.601597228
FBtr0079884	0.649103009
FBtr0079885	0.740124219
FBtr0079887	0.742688022
FBtr0079888	0.726605932
FBtr0079889	0.685826231
FBtr0079890	0.679517782
FBtr0079891	0.688873853
FBtr0079892	0.645652025
FBtr0079894	0.454788395
FBtr0079895	0.602497553
FBtr0079896	0.687250297
FBtr0079897	0.716692045
FBtr0079898	0.554623767
FBtr0079900	0.815465481
FBtr0079901	0.648604657
FBtr0079902	0.600132065
FBtr0079905	0.756521877
FBtr0079906	0.320885738
FBtr0079907	0.890300885
FBtr0079908	0.783544118
FBtr0079909	0.471111111
FBtr0079910	0.921358025
FBtr0079911	0.693000459
FBtr0079912	0.477965958
FBtr0079915	0.470833365
FBtr0079917	0.520591979
FBtr0079924	0.622125149
FBtr0079925	0.372924765
FBtr0079926	0.530584406
FBtr0079929	0.501351582
FBtr0079930	0.529768213
FBtr0079931	0.581909643
FBtr0079932	0.639975809
FBtr0079933	0.209652734
FBtr0079934	0.495521482
FBtr0079935	0.254898983
FBtr0079936	0.532613016
FBtr0079937	0.587187147
FBtr0079938	0.495285434
FBtr0079943	0.420765068
FBtr0079944	0.408859783
FBtr0079946	0.861653589
FBtr0079947	0.297091375
FBtr0079948	0.481001738
FBtr0079949	0.598323249
FBtr0079951	0.409172625
FBtr0079953	0.501716539
FBtr0079955	0.509524942
FBtr0079957	0.426881828
FBtr0079958	0.396212264
FBtr0079959	0.479006408
FBtr0079960	0.536212245
FBtr0079962	0.287084337
FBtr0079964	0.56154681
FBtr0079966	0.102385417
FBtr0079969	0.787345178
FBtr0079971	0.180465299
FBtr0079973	0.293351779
FBtr0079974	0.293517241
FBtr0079975	0.525192797
FBtr0079976	0.613260072
FBtr0079977	0.392870629
FBtr0079978	0.526142405
FBtr0079983	0.454900405
FBtr0079984	0.476554252
FBtr0079985	0.415254598
FBtr0079986	0.383123675
FBtr0079987	0.568052491
FBtr0079988	0.39762239
FBtr0079989	0.428670378
FBtr0079991	0.487249834
FBtr0079992	0.497388186
FBtr0079993	0.458384496
FBtr0079994	0.395923791
FBtr0079996	0.414831498
FBtr0079997	0.489777301
FBtr0079999	0.48978683
FBtr0080000	0.673903882
FBtr0080001	0.198845936
FBtr0080002	0.537101031
FBtr0080003	0.343827888
FBtr0080004	0.382204022
FBtr0080005	0.30554055
FBtr0080006	0.332536774
FBtr0080007	0.466920046
FBtr0080008	0.528351057
FBtr0080009	0.438434085
FBtr0080013	0.463253506
FBtr0080014	0.527974805
FBtr0080016	0.65547601
FBtr0080017	0.641085782
FBtr0080018	0.35028603
FBtr0080019	0.473986648
FBtr0080020	0.60779665
FBtr0080021	0.695304792
FBtr0080023	0.589062428
FBtr0080024	0.567281897
FBtr0080025	0.661179811
FBtr0080026	0.500082451
FBtr0080027	0.571738334
FBtr0080029	0.43383842
FBtr0080030	0.43514668
FBtr0080032	0.458947458
FBtr0080033	0.377174893
FBtr0080035	0.453663377
FBtr0080037	0.615792157
FBtr0080038	0.628325664
FBtr0080039	0.424046858
FBtr0080040	0.423947129
FBtr0080042	0.51918943
FBtr0080043	0.640727609
FBtr0080044	0.763091091
FBtr0080046	0.30031256
FBtr0080047	0.527677485
FBtr0080050	0.490416632
FBtr0080051	0.450227034
FBtr0080052	0.554202926
FBtr0080054	0.776309682
FBtr0080055	0.239947709
FBtr0080059	0.735035984
FBtr0080060	0.33255713
FBtr0080061	0.646677372
FBtr0080062	0.204482857
FBtr0080063	0.530500378
FBtr0080064	0.274028041
FBtr0080065	0.549482275
FBtr0080066	0.288290081
FBtr0080067	0.337558207
FBtr0080068	0.356648256
FBtr0080069	0.397277946
FBtr0080072	0.563020816
FBtr0080073	0.292603414
FBtr0080074	0.575640964
FBtr0080075	0.461483266
FBtr0080076	0.499035202
FBtr0080077	0.523661523
FBtr0080078	0.546829932
FBtr0080079	0.699555799
FBtr0080086	0.341042902
FBtr0080087	0.523698333
FBtr0080088	0.414605211
FBtr0080091	0.713910224
FBtr0080092	0.593527273
FBtr0080093	0.373173812
FBtr0080094	0.099632184
FBtr0080095	0.226220653
FBtr0080096	0.436907169
FBtr0080098	0.203511757
FBtr0080099	0.151525738
FBtr0080101	0.160658687
FBtr0080103	0.305824346
FBtr0080104	0.494196108
FBtr0080105	0.316231447
FBtr0080106	0.372272436
FBtr0080107	0.196894866
FBtr0080108	0.65138327
FBtr0080110	0.55244503
FBtr0080111	0.621944646
FBtr0080112	0.536561717
FBtr0080113	0.487635167
FBtr0080114	0.513445799
FBtr0080115	0.583130416
FBtr0080116	0.670417323
FBtr0080117	0.436451705
FBtr0080118	0.442890132
FBtr0080119	0.534107971
FBtr0080120	0.356255167
FBtr0080121	0.564805745
FBtr0080122	0.743075472
FBtr0080123	0.480544742
FBtr0080124	0.379128718
FBtr0080125	0.160018821
FBtr0080127	0.416341924
FBtr0080128	0.518466418
FBtr0080129	0.534841137
FBtr0080130	0.455396256
FBtr0080131	0.283410106
FBtr0080132	0.191282462
FBtr0080133	0.564029505
FBtr0080135	0.519085286
FBtr0080136	0.758204545
FBtr0080137	0.203263551
FBtr0080139	0.387650943
FBtr0080140	0.52301112
FBtr0080143	0.59994238
FBtr0080144	0.41518705
FBtr0080145	0.201430052
FBtr0080146	0.609616888
FBtr0080147	0.310560811
FBtr0080148	0.523161187
FBtr0080149	0.509433684
FBtr0080156	0.581729537
FBtr0080157	0.596351582
FBtr0080158	0.383022581
FBtr0080160	0.151141304
FBtr0080161	0.45986775
FBtr0080162	0.521925692
FBtr0080163	0.559848931
FBtr0080164	0.553839535
FBtr0080165	0.460970308
FBtr0080166	0.335578281
FBtr0080167	0.692338488
FBtr0080168	0.512294921
FBtr0080169	0.45775321
FBtr0080170	0.437791768
FBtr0080171	0.442645231
FBtr0080172	0.558362712
FBtr0080175	0.435189542
FBtr0080177	0.233550089
FBtr0080178	0.251426332
FBtr0080180	0.588816641
FBtr0080181	0.531451131
FBtr0080182	0.509653478
FBtr0080183	0.526295761
FBtr0080184	0.534712808
FBtr0080187	0.546591954
FBtr0080188	0.436355503
FBtr0080189	0.464471345
FBtr0080191	0.644227458
FBtr0080193	0.35029249
FBtr0080196	0.72195618
FBtr0080197	0.599959391
FBtr0080198	0.634860776
FBtr0080199	0.531188051
FBtr0080200	0.751162645
FBtr0080201	0.523872526
FBtr0080202	0.351766187
FBtr0080212	0.490009901
FBtr0080213	0.531682426
FBtr0080214	0.62156044
FBtr0080216	0.265201373
FBtr0080222	0.356304678
FBtr0080224	0.093454112
FBtr0080225	0.594748252
FBtr0080226	0.445001627
FBtr0080227	0.600908917
FBtr0080228	0.679893567
FBtr0080229	0.711023933
FBtr0080230	0.624138137
FBtr0080231	0.640542437
FBtr0080234	0.340887362
FBtr0080235	0.590965402
FBtr0080236	0.59175365
FBtr0080237	0.327956636
FBtr0080239	0.130098319
FBtr0080241	0.437358453
FBtr0080242	0.389856676
FBtr0080244	0.485158698
FBtr0080245	0.108957974
FBtr0080246	0.643721446
FBtr0080247	0.643120644
FBtr0080248	0.573028805
FBtr0080251	0.20535857
FBtr0080252	0.45516914
FBtr0080253	0.210716547
FBtr0080254	0.575952342
FBtr0080255	0.548510945
FBtr0080259	0.613335871
FBtr0080260	0.537571533
FBtr0080261	0.537987015
FBtr0080262	0.539935802
FBtr0080264	0.589728955
FBtr0080265	0.5651044
FBtr0080266	0.179041176
FBtr0080267	0.406134071
FBtr0080268	0.266872526
FBtr0080270	0.279491176
FBtr0080271	0.12768808
FBtr0080273	0.169003247
FBtr0080274	0.332858447
FBtr0080275	0.623296811
FBtr0080276	0.616920811
FBtr0080278	0.150622112
FBtr0080279	0.229261166
FBtr0080280	0.399163695
FBtr0080281	0.582568043
FBtr0080282	0.075474627
FBtr0080285	0.407071349
FBtr0080286	0.520699792
FBtr0080287	0.7104604
FBtr0080288	0.613283727
FBtr0080289	0.708349784
FBtr0080290	0.814145192
FBtr0080291	0.717675731
FBtr0080292	0.428072113
FBtr0080294	0.462743814
FBtr0080295	0.468944316
FBtr0080296	0.706898445
FBtr0080297	0.486243542
FBtr0080298	0.61604113
FBtr0080299	0.655853484
FBtr0080301	0.615873665
FBtr0080305	0.615484262
FBtr0080306	0.623339073
FBtr0080307	0.425345376
FBtr0080308	0.541390821
FBtr0080309	0.659223928
FBtr0080310	0.676579531
FBtr0080311	0.679897128
FBtr0080312	0.718276413
FBtr0080313	0.84453116
FBtr0080315	0.445697222
FBtr0080316	0.182096717
FBtr0080325	0.545850136
FBtr0080326	0.650283784
FBtr0080329	0.565266552
FBtr0080330	0.710526193
FBtr0080331	0.7653385
FBtr0080332	0.771467996
FBtr0080333	0.831181087
FBtr0080334	0.573552533
FBtr0080336	0.44852655
FBtr0080337	0.579235639
FBtr0080341	0.266597365
FBtr0080342	0.467879388
FBtr0080344	0.409530981
FBtr0080345	0.432012684
FBtr0080347	0.424872357
FBtr0080350	0.218580952
FBtr0080354	0.293439973
FBtr0080358	0.380340564
FBtr0080360	0.350663745
FBtr0080361	0.785200218
FBtr0080362	0.817494645
FBtr0080364	0.758202247
FBtr0080365	0.368152267
FBtr0080366	0.622833442
FBtr0080367	0.66311986
FBtr0080369	0.491099496
FBtr0080370	0.628810606
FBtr0080376	0.2784875
FBtr0080381	0.182171309
FBtr0080382	0.378788906
FBtr0080383	0.175025144
FBtr0080384	0.506357978
FBtr0080387	0.563542308
FBtr0080388	0.645623457
FBtr0080389	0.388820873
FBtr0080390	0.393729145
FBtr0080391	0.39976831
FBtr0080392	0.500409514
FBtr0080393	0.54416777
FBtr0080394	0.650437707
FBtr0080395	0.447561598
FBtr0080396	0.521655246
FBtr0080397	0.575790199
FBtr0080398	0.573529412
FBtr0080402	0.252778595
FBtr0080405	0.264570535
FBtr0080406	0.295524644
FBtr0080407	0.43720997
FBtr0080408	0.530119559
FBtr0080409	0.15827951
FBtr0080411	0.709773251
FBtr0080412	0.605933657
FBtr0080413	0.270024499
FBtr0080414	0.208310608
FBtr0080415	0.183332111
FBtr0080418	0.686040289
FBtr0080419	0.681886627
FBtr0080420	0.692272568
FBtr0080421	0.592676471
FBtr0080422	0.790613118
FBtr0080427	0.459453549
FBtr0080428	0.590501571
FBtr0080429	0.772469213
FBtr0080430	0.515619553
FBtr0080431	0.218387643
FBtr0080432	0.320159091
FBtr0080433	0.447999619
FBtr0080434	0.674883279
FBtr0080435	0.64156643
FBtr0080436	0.561776183
FBtr0080437	0.676044881
FBtr0080438	0.563139736
FBtr0080439	0.469223857
FBtr0080443	0.99728125
FBtr0080444	0.641159859
FBtr0080445	0.520110771
FBtr0080446	0.687846797
FBtr0080448	0.49317549
FBtr0080449	0.406626961
FBtr0080450	0.382270976
FBtr0080451	0.761086614
FBtr0080452	0.521288277
FBtr0080454	0.154565116
FBtr0080460	0.631069784
FBtr0080461	0.514847972
FBtr0080462	0.701809398
FBtr0080463	0.267502119
FBtr0080464	0.154131737
FBtr0080465	0.661612698
FBtr0080466	0.633317212
FBtr0080467	0.39395359
FBtr0080468	0.694125749
FBtr0080469	0.799312679
FBtr0080470	0.660551001
FBtr0080471	0.597937371
FBtr0080472	0.600315607
FBtr0080473	0.553678782
FBtr0080474	0.445366933
FBtr0080478	0.634489612
FBtr0080480	0.480878893
FBtr0080481	0.472856315
FBtr0080482	0.659521341
FBtr0080483	0.720848518
FBtr0080484	0.608057237
FBtr0080485	0.355484386
FBtr0080486	0.999203125
FBtr0080487	0.375997121
FBtr0080488	0.37379916
FBtr0080489	0.529649083
FBtr0080490	0.528273761
FBtr0080491	0.609508337
FBtr0080493	0.503508874
FBtr0080494	0.597925015
FBtr0080496	0.162
FBtr0080497	0.484112103
FBtr0080499	0.493955745
FBtr0080500	0.318474104
FBtr0080501	0.306405676
FBtr0080502	0.43941972
FBtr0080507	0.32369308
FBtr0080508	0.310665893
FBtr0080509	0.392997128
FBtr0080511	0.409021112
FBtr0080512	0.636367577
FBtr0080513	0.348137231
FBtr0080514	0.346027684
FBtr0080515	0.331516507
FBtr0080516	0.336196721
FBtr0080517	0.397339286
FBtr0080519	0.675454487
FBtr0080520	0.358249685
FBtr0080521	0.734915966
FBtr0080522	0.424657281
FBtr0080523	0.254532121
FBtr0080524	0.673407855
FBtr0080525	0.649276171
FBtr0080527	0.490153935
FBtr0080528	0.464564215
FBtr0080531	0.602302752
FBtr0080532	0.700381341
FBtr0080534	0.775865936
FBtr0080535	0.450821594
FBtr0080536	0.322347524
FBtr0080537	0.829637979
FBtr0080538	0.830421714
FBtr0080539	0.482419375
FBtr0080540	0.580336779
FBtr0080541	0.788774081
FBtr0080542	0.656074724
FBtr0080543	0.663191279
FBtr0080544	0.865735537
FBtr0080546	0.445027126
FBtr0080547	0.565192092
FBtr0080548	0.740957035
FBtr0080549	0.743872361
FBtr0080550	0.717588907
FBtr0080551	0.525368996
FBtr0080552	0.56624915
FBtr0080553	0.657636159
FBtr0080554	0.54890005
FBtr0080555	0.436008734
FBtr0080557	0.614586917
FBtr0080558	0.56403424
FBtr0080560	0.70187914
FBtr0080561	0.741226305
FBtr0080562	0.764784102
FBtr0080563	0.838843516
FBtr0080564	0.484956725
FBtr0080565	0.402705966
FBtr0080566	0.524614622
FBtr0080569	0.781892146
FBtr0080570	0.794526857
FBtr0080571	0.652844187
FBtr0080572	0.187434705
FBtr0080573	0.522513965
FBtr0080575	0.555653015
FBtr0080576	0.515495879
FBtr0080577	0.51566764
FBtr0080579	0.448142566
FBtr0080580	0.470960743
FBtr0080585	0.504754464
FBtr0080586	0.436866988
FBtr0080587	0.356989872
FBtr0080588	0.469384752
FBtr0080590	0.532612325
FBtr0080591	0.566436626
FBtr0080592	0.564435257
FBtr0080594	0.485719506
FBtr0080596	0.651598528
FBtr0080602	0.189454943
FBtr0080603	0.228841346
FBtr0080606	0.354358209
FBtr0080610	0.577435688
FBtr0080615	0.2315074
FBtr0080616	0.137969484
FBtr0080617	0.706399646
FBtr0080618	0.602670313
FBtr0080621	0.356656566
FBtr0080623	0.417313661
FBtr0080624	0.441005755
FBtr0080625	0.363135796
FBtr0080626	0.411457018
FBtr0080627	0.622899652
FBtr0080628	0.721544601
